image_name,class,texture_blk_feat_0,texture_blk_feat_1,texture_blk_feat_2,texture_blk_feat_3,texture_blk_feat_4,texture_blk_feat_5,texture_blk_feat_6,texture_blk_feat_7,texture_blk_feat_8,texture_blk_feat_9,texture_blk_feat_10,texture_blk_feat_11,texture_blk_feat_12,texture_blk_feat_13,texture_blk_feat_14,texture_blk_feat_15,texture_blk_feat_16,texture_blk_feat_17,texture_blk_feat_18,texture_blk_feat_19,texture_blk_feat_20,texture_blk_feat_21,texture_blk_feat_22,texture_blk_feat_23,texture_blk_feat_24,texture_blk_feat_25,texture_blk_feat_26,texture_blk_feat_27,texture_blk_feat_28,texture_blk_feat_29,texture_blk_feat_30,texture_blk_feat_31
image_5570,OU7,100.924194,135.51198,152.43842,111.08223,127.78752,176.65753,160.88025,121.91026,133.22488,153.35368,129.92001,81.83045,103.602005,112.019714,85.5278,93.498856,8.6154175,40.553955,36.062878,25.773972,33.48495,8.553856,16.372065,28.875113,29.426466,8.372656,16.674253,23.186764,22.638083,31.606524,28.007154,10.626643
image_5571,OU7,117.76907,102.64612,102.59788,114.069595,106.92612,148.68289,172.45071,92.70248,109.05109,129.49557,91.449425,68.848236,108.98194,55.67414,43.99163,85.81308,16.034765,30.090193,22.60132,13.26277,27.09892,56.448254,53.652267,18.809593,14.593975,47.768105,48.742954,20.48538,16.23393,10.77952,8.58078,24.578176
image_5572,OU7,130.14104,164.14279,133.42908,116.83116,164.6297,201.72098,181.871,94.95487,149.36162,168.3923,152.6134,106.070435,112.41615,110.824615,87.72221,96.442085,33.020267,37.478516,25.934084,21.439693,51.385124,17.077045,23.797255,35.421906,41.184074,13.072838,18.092785,27.25185,25.390902,41.69986,34.718224,28.418873
image_5573,OU7,126.45172,147.93451,153.35599,129.13037,116.27908,177.08064,183.98541,141.23618,125.57477,162.43246,155.61937,130.99884,118.24484,107.91066,98.31033,110.71073,10.423539,17.851671,23.395824,11.848339,30.13384,20.035599,19.73299,24.08884,16.285715,19.34881,18.465134,19.5204,15.053579,29.193405,30.341446,17.246305
image_5574,OU7,115.54822,123.118355,101.76878,106.87709,101.911354,169.28162,149.40726,100.76849,103.06967,139.44873,161.47449,103.17728,107.08678,68.33092,62.02379,97.117516,13.602065,23.713005,29.227541,14.858366,23.251848,44.102463,53.522175,19.100258,23.84878,47.004105,36.66992,20.329233,15.608416,26.671385,18.530972,18.138021
image_5575,OU7,132.43546,115.134,115.0322,128.13156,120.07109,163.80704,188.5333,103.98636,122.62621,144.57956,102.64652,77.09819,122.399345,62.29072,49.139988,96.24989,17.833256,33.75951,25.182222,14.803075,30.36245,59.279427,54.711517,21.112959,16.448683,52.262314,54.87317,23.008564,18.207668,12.071735,9.653079,27.64112
image_5576,OU7,117.44613,157.22017,177.04102,128.95659,148.2955,204.75484,186.4588,141.53427,154.66086,177.83,150.69904,95.33779,120.30728,130.21959,99.52725,108.68591,9.987669,46.833454,41.61121,29.832176,38.585125,9.888727,18.970606,33.3559,34.09745,9.636843,19.304289,26.947584,26.11381,36.356968,32.459286,12.288795
image_5577,OU7,113.89028,102.64937,102.67819,117.738815,92.72794,172.30545,148.58319,106.8761,68.90747,91.40802,129.55972,109.010574,85.877304,44.098064,55.710083,108.92226,13.087031,22.652803,29.99405,15.973865,18.846458,53.410057,56.23284,27.099644,20.492638,48.82095,47.594093,14.610098,24.61365,8.626058,10.694812,16.282173
image_5578,OU7,71.65465,83.92813,87.14399,72.917305,65.951675,100.643135,104.38049,80.18121,71.33685,92.145454,88.327515,74.37639,67.0206,61.022873,55.59418,62.531067,5.9916945,10.0880375,13.419134,6.880715,17.222849,11.446896,11.171903,13.7038145,9.246324,11.153148,10.476219,11.046642,8.610516,16.545559,17.390102,9.665366
image_5579,OU7,109.57153,162.62703,156.31595,116.18555,147.76944,214.6337,211.4064,137.8985,145.69284,189.54462,183.24551,108.21331,106.63266,135.63104,132.70721,102.161064,24.261433,46.720264,44.320847,32.375225,44.410847,15.097336,17.64237,41.097836,38.307117,11.925176,9.726291,33.165833,24.77893,29.2399,30.75145,19.597454
image_5580,OU7,119.73086,146.75943,129.34142,79.24845,164.82135,183.41664,164.30894,94.42232,133.41577,161.9674,146.89517,117.41758,80.14565,124.602135,101.48311,86.60881,56.42275,34.906902,17.896555,56.866535,34.404854,15.8188505,20.466915,38.979713,50.453323,10.3433695,12.513328,18.572805,57.766895,27.397251,34.9497,42.282627
image_5581,OU7,116.177895,123.58806,102.30218,107.36163,102.62399,169.84352,149.82068,101.374344,103.685455,140.12564,162.14825,103.673676,107.62768,68.96019,62.93727,97.76523,13.514509,23.763666,29.232187,14.882165,23.226088,44.174828,53.629227,19.26796,23.818214,47.00405,36.728077,20.478598,15.743166,26.692135,18.330027,17.950785
image_5582,OU7,109.57153,162.62703,156.31595,116.18555,147.76944,214.6337,211.4064,137.8985,145.69284,189.54462,183.24551,108.21331,106.63266,135.63104,132.70721,102.161064,24.261433,46.720264,44.320847,32.375225,44.410847,15.097336,17.64237,41.097836,38.307117,11.925176,9.726291,33.165833,24.77893,29.2399,30.75145,19.597454
image_5583,OU7,105.66041,145.30057,151.6803,120.07593,109.340706,175.82404,185.23933,144.34285,127.03994,161.60709,157.56201,126.218094,106.38888,100.91318,101.2861,93.646194,46.60483,18.491463,32.07231,38.065144,37.357292,20.32307,19.573278,24.42899,17.174574,19.858109,18.725847,33.41769,35.771866,33.799072,28.803425,43.187103
image_5584,OU7,109.86496,127.582596,124.23561,112.03213,89.00105,136.71193,170.21463,104.75639,90.6744,119.28921,93.91711,90.70677,95.61,55.16441,60.502716,99.367355,11.327477,39.04501,43.812073,10.355007,27.144289,47.027924,30.337357,19.317204,17.78604,53.68761,51.157146,19.283337,16.435757,15.191986,19.345287,15.81788
image_5585,OU7,132.63608,157.38196,134.86429,123.2553,156.68,183.7272,168.84842,106.209045,145.28226,157.60947,146.18857,115.238106,120.193146,117.71597,100.98566,109.12862,23.743734,27.356789,18.22929,14.887549,35.96972,15.109813,18.991352,27.660402,27.88736,9.2533,13.071613,18.862917,17.559069,31.215296,27.537178,19.69185
image_5586,OU7,115.652306,155.91208,162.06746,109.13281,137.40622,211.13019,214.28407,147.35873,107.61379,182.90509,189.09459,145.31242,101.815544,132.31216,135.08173,106.53758,32.55477,44.369724,46.68797,24.36805,41.169724,17.761587,15.108317,44.456074,33.31264,9.792767,12.046099,38.28618,19.599897,30.739803,29.251904,24.816475
image_5587,OU7,127.14988,148.45981,153.94649,129.45345,116.74074,177.73724,184.33206,141.78198,126.216354,163.01642,156.22598,131.54906,118.97197,108.274574,98.54755,111.36358,10.59211,17.842203,23.679674,11.946022,30.187689,19.946447,19.693876,24.080158,16.382923,19.656702,18.424189,19.45207,15.226095,29.081894,30.335669,17.349714
image_5588,OU7,107.85904,116.04729,123.22364,115.831406,96.20667,131.05148,101.583755,95.92123,98.25186,97.23657,87.78312,78.97608,111.39331,90.435196,63.707504,77.61655,12.993282,20.066559,31.460892,15.13195,17.421263,37.944527,41.385147,24.95042,12.41371,14.294108,29.242645,20.098291,7.309836,15.698146,7.680904,23.34734
image_5589,OU7,110.20167,131.54085,127.60709,112.97171,85.775314,142.62202,182.74466,104.19804,87.24603,121.756874,91.685776,87.275894,93.28755,45.08983,51.768406,97.725876,13.406878,46.693592,52.726673,12.404807,31.578207,55.60333,36.10351,23.261364,21.396524,64.291016,61.21088,23.29543,19.62767,17.417912,22.41879,19.018944
image_5590,OU7,108.18744,118.93555,99.28214,88.0042,107.08864,168.79797,150.75511,97.97505,98.28264,141.74318,158.02235,103.482346,89.92554,73.66279,59.92349,82.99519,34.428684,30.15857,29.38474,41.16019,25.791645,46.074356,52.405365,27.372305,30.79813,45.88874,39.44123,23.313929,41.548775,28.620573,19.749866,31.77943
image_5591,OU7,109.97281,119.87526,128.58673,119.461494,96.05651,137.85295,102.584496,95.65755,98.5048,97.31676,85.84768,75.431854,114.19893,89.09631,57.00801,73.662964,15.532077,24.267946,37.47561,18.17387,21.009962,45.544636,49.776226,30.01642,14.810444,17.151947,35.06134,23.9644,8.814545,18.830366,9.2595005,27.87238
image_5592,OU7,129.43845,153.93292,148.47394,127.10793,141.78004,184.38376,177.68375,116.79068,131.5792,156.13785,162.98361,126.266,111.37091,98.49173,108.22767,118.87455,11.928914,23.600235,17.810398,10.454727,24.037094,19.557074,19.960732,30.151941,19.454033,18.36923,19.624233,16.24785,17.3272,30.28551,29.001272,15.151311
image_5593,OU7,95.00282,100.880585,83.345604,87.5471,83.62807,138.88303,122.37426,82.59276,84.52481,114.42793,132.45337,84.541245,87.9408,56.12989,51.045013,79.78023,11.05274,19.435102,23.918503,12.260124,19.01784,36.244583,43.899574,15.638627,19.47434,38.58425,30.154654,16.71728,12.817548,21.851013,15.130657,14.93477
image_5594,OU7,81.85411,92.35655,103.35523,99.50838,79.25575,112.81675,129.673,98.214935,85.04654,105.28845,90.655594,86.937645,83.53055,85.46274,87.4995,80.22666,35.30527,22.058226,29.748627,38.11825,22.469332,48.803555,45.59145,29.838497,14.85485,24.720646,22.277874,20.543829,27.339306,24.315008,15.08193,34.30162
image_5595,OU7,146.26657,173.13338,148.69943,135.90324,172.55167,201.56047,185.4848,117.09317,160.14279,173.81308,161.24731,127.24582,132.4739,129.82797,111.427246,120.263275,25.628584,29.538298,20.03245,16.174147,39.463478,15.023278,19.593409,30.431973,30.770166,10.325519,14.393951,20.816992,19.296278,34.37291,30.406021,21.751024
image_5596,OU7,115.52811,155.91862,162.06247,108.93648,137.42313,211.08514,214.44879,147.33777,107.69561,182.93323,189.27335,145.30023,101.64154,132.34239,135.16324,106.305885,32.53206,44.457764,46.896545,24.424984,41.25019,17.654795,15.007803,44.70717,33.262535,9.829376,11.884984,38.38033,19.654627,30.827353,29.464823,24.90116
image_5597,OU7,108.13673,96.99086,103.99243,96.23068,106.09209,151.10669,166.93433,84.19014,106.15268,132.47571,90.91557,66.92558,95.40765,62.52214,41.899887,70.08741,38.056366,31.921629,20.422928,41.43718,29.52908,56.853695,55.016285,25.915237,25.324755,47.519886,48.33901,19.322886,40.444412,14.546793,9.194019,32.684082
image_5598,OU7,112.09269,124.33204,127.65792,109.961655,104.65431,170.19669,136.55157,89.009796,90.77045,93.937164,119.275604,90.753265,99.2863,60.513725,55.116264,95.640945,10.371141,43.882362,39.015884,11.2220955,19.255106,30.21511,46.958603,27.158205,19.332758,51.149624,53.6379,17.76679,15.76613,19.138145,15.142333,16.421741
image_5599,OU7,102.98524,119.691025,116.55875,105.0923,83.2552,128.08784,159.66025,98.0199,84.9042,111.736374,87.937416,84.847595,89.52229,51.254837,56.57418,92.91244,10.693923,36.707977,41.241966,9.872899,25.625265,44.204895,28.498922,18.148563,16.72487,50.44675,48.11024,18.167282,15.517879,14.193945,18.152403,14.834322
image_5600,OM5P2U2,115.38575,150.6933,139.96994,110.03238,119.188416,178.3241,179.92468,125.09422,105.42717,142.65027,141.7826,115.9917,102.781395,103.92021,102.771774,103.86589,19.172209,30.075434,31.107801,6.9207916,30.56712,15.566857,10.1489935,22.19363,12.785722,16.242258,13.296716,15.8351,6.7969327,19.729458,19.972185,7.773855
image_5601,OM5P2U2,108.55501,148.2811,140.59082,76.44876,154.73141,191.98282,169.7156,97.32489,119.97519,168.8988,158.73059,119.11851,75.469376,125.47458,115.195595,83.504074,52.443016,37.609547,31.984121,52.20404,27.067263,25.714535,32.657948,34.77159,42.507633,11.61929,15.943349,21.135662,51.18837,24.377739,33.47463,38.886185
image_5602,OM5P2U2,115.03743,147.68015,153.68326,122.42884,108.79696,175.44025,189.87798,148.21063,114.87753,160.63202,169.01054,128.50677,102.93408,113.66822,125.7691,111.804085,16.34355,29.999933,25.718754,20.357729,24.008554,29.243433,24.972948,27.538454,18.733128,17.733223,10.838864,22.995422,11.931088,25.478289,25.326897,11.027176
image_5603,OM5P2U2,116.47671,156.6999,144.5351,110.749985,119.36909,188.45213,189.25049,126.68713,104.518135,145.64577,144.32404,114.797775,102.37256,100.09097,98.799164,102.93948,21.568726,33.959103,35.041668,7.5712395,35.86306,18.089132,11.406696,24.706635,13.999666,19.232275,15.240595,17.938171,7.9889627,23.507074,24.139553,9.721198
image_5604,OM5P2U2,115.03743,147.68015,153.68326,122.42884,108.79696,175.44025,189.87798,148.21063,114.87753,160.63202,169.01054,128.50677,102.93408,113.66822,125.7691,111.804085,16.34355,29.999933,25.718754,20.357729,24.008554,29.243433,24.972948,27.538454,18.733128,17.733223,10.838864,22.995422,11.931088,25.478289,25.326897,11.027176
image_5605,OM5P2U2,117.95198,145.11774,136.92207,114.076675,121.14339,166.26611,167.46655,125.69849,110.58808,139.0872,138.36664,118.76724,108.67496,109.49202,108.8322,109.440315,14.5981455,22.860924,23.654398,5.325581,23.181984,11.860044,7.7477937,16.838919,9.684555,12.464614,10.241648,12.04714,5.166593,14.953649,15.444048,5.901097
image_5606,OM5P2U2,129.84395,177.573,163.20248,123.01332,135.35858,214.13194,214.71028,143.65268,116.33806,167.9231,166.54578,131.07025,112.64393,114.289566,112.63181,114.149826,26.385712,40.309673,41.8277,9.54184,42.09555,18.844276,11.949562,30.342808,18.006397,21.481588,17.159908,22.06852,9.559174,27.69424,28.106668,10.946483
image_5607,OM5P2U2,114.68098,151.33844,140.39673,109.190384,118.90199,180.13321,181.68472,125.03499,104.606255,143.23053,142.30002,115.566734,101.89407,103.02516,101.856766,102.81453,19.859396,31.185297,32.09191,7.2198253,31.639668,15.999771,10.416484,23.065918,13.290726,16.79543,13.914897,16.466257,6.9639077,20.42185,20.740423,7.971958
image_5608,OM5P2U2,112.12117,155.75394,142.70319,105.97152,117.41255,189.41946,191.51389,124.69005,100.41164,146.03543,145.04184,113.480545,97.223946,98.66905,97.733604,98.52452,23.50946,36.757145,38.00944,8.477404,37.103073,18.80507,12.258245,27.046818,15.617831,19.813576,16.2339,19.323643,8.19357,24.033749,24.497355,9.336226
image_5609,OM5P2U2,122.57449,153.32455,147.12111,114.13506,147.78497,189.18845,174.91647,108.273346,128.08804,168.38776,160.00676,114.50231,111.38901,125.29805,113.02425,102.27785,19.80875,25.65694,29.982203,16.469254,27.310766,24.706984,28.910667,23.841013,22.812063,10.901651,17.3895,18.761171,10.829467,25.184793,25.285986,11.78885
image_5610,OM5P2U2,108.55501,148.2811,140.59082,76.44876,154.73141,191.98282,169.7156,97.32489,119.97519,168.8988,158.73059,119.11851,75.469376,125.47458,115.195595,83.504074,52.443016,37.609547,31.984121,52.20404,27.067263,25.714535,32.657948,34.77159,42.507633,11.61929,15.943349,21.135662,51.18837,24.377739,33.47463,38.886185
image_5611,OM5P2U2,115.03743,147.68015,153.68326,122.42884,108.79696,175.44025,189.87798,148.21063,114.87753,160.63202,169.01054,128.50677,102.93408,113.66822,125.7691,111.804085,16.34355,29.999933,25.718754,20.357729,24.008554,29.243433,24.972948,27.538454,18.733128,17.733223,10.838864,22.995422,11.931088,25.478289,25.326897,11.027176
image_5612,OM5P2U2,121.89921,152.96283,147.15283,114.78223,147.65434,189.35153,175.00859,108.319275,128.1116,168.4929,160.14862,114.588684,111.63633,125.29393,113.09783,102.586136,20.155468,25.53422,29.778141,16.329536,27.316084,25.157732,29.182777,23.985497,22.92533,10.701914,17.756184,18.82869,11.037721,25.462643,25.417345,12.058239
image_5613,OM5P2U2,155.1452,188.46146,182.32071,146.8787,182.61984,224.05849,209.99846,139.17993,160.75937,203.37137,193.58667,146.70183,142.90692,157.4248,142.8159,132.50421,22.513586,27.226923,32.500256,18.47112,29.912655,22.157272,29.53406,28.872488,24.788641,12.439688,20.041746,21.253708,13.187098,28.4989,29.47168,14.814676
image_5614,OM5P2U2,114.725876,151.50885,140.3252,109.09403,118.92264,180.39531,182.0364,125.13823,104.488556,143.35645,142.36499,115.528336,101.75651,102.928925,101.657196,102.809006,19.867725,31.336914,32.293407,7.2265863,31.776093,16.115206,10.446794,23.130396,13.445288,16.922543,13.893586,16.543201,7.0807705,20.545456,20.922455,7.948396
image_5615,OM5P2U2,106.62114,143.16438,156.27478,112.75554,125.22722,191.91086,189.82614,117.880356,114.09912,145.55943,146.56898,101.11746,99.13936,97.92085,99.20798,97.98414,8.433404,37.814842,36.666206,23.540226,26.989931,12.327626,18.86433,37.139698,19.428635,16.249048,19.777952,15.592551,9.452189,24.34332,23.838837,8.246538
image_5616,OM5P2U2,139.7108,172.6518,166.52771,131.21661,167.12378,209.64136,195.28809,124.30892,146.04695,188.40688,179.7786,131.42212,127.64174,143.04883,129.73021,117.592255,21.899136,27.144953,32.01504,18.045523,29.622217,24.073381,29.166307,27.432772,24.988289,10.850772,17.94218,21.37869,12.487046,28.109152,28.990572,13.711818
image_5617,OM5P2U2,93.64305,154.85226,144.9454,98.136856,107.50169,186.28903,193.4999,128.37541,102.04784,146.6495,147.23526,109.61273,88.4776,95.10394,99.07803,83.34372,44.58855,36.74098,43.738003,31.435284,40.959953,20.319225,12.007186,28.78089,15.349774,19.187105,17.327261,30.281364,28.15163,28.754725,22.406435,36.12477
image_5618,OM5P2U2,92.45674,113.6508,126.19857,93.29342,117.02365,159.66382,169.35065,122.85499,101.94283,172.18738,191.07092,151.43161,95.0576,145.1175,150.5411,114.46984,30.542994,30.737019,24.70547,41.15423,20.18157,17.137915,10.8434725,35.250465,30.660383,31.36915,25.560827,27.39438,42.78817,31.14313,34.1005,40.853836
image_5619,OM5P2U2,112.06195,155.70035,142.59679,105.724075,117.37678,189.34363,191.35721,124.57849,100.69686,145.9332,144.99452,113.52082,97.33886,98.71048,97.53418,98.505035,23.50462,36.65086,37.86842,8.463496,37.095173,18.90207,12.295939,26.857855,15.558344,19.772612,16.208624,19.227123,8.269885,23.934572,24.529245,9.316044
image_5620,OM5P2U2,124.27934,152.98965,147.28299,116.81583,148.04066,187.81204,173.82143,109.34859,129.08269,166.70673,158.69626,115.71991,114.11014,125.94764,113.78377,104.53939,18.22208,23.84618,28.22942,15.006307,25.330072,24.926445,28.694624,23.505028,21.0115,10.290462,16.863983,17.640617,9.323798,24.186712,24.970432,11.901734
image_5621,OM5P2U2,115.03743,147.68015,153.68326,122.42884,108.79696,175.44025,189.87798,148.21063,114.87753,160.63202,169.01054,128.50677,102.93408,113.66822,125.7691,111.804085,16.34355,29.999933,25.718754,20.357729,24.008554,29.243433,24.972948,27.538454,18.733128,17.733223,10.838864,22.995422,11.931088,25.478289,25.326897,11.027176
image_5622,OM5P2U2,115.03743,147.68015,153.68326,122.42884,108.79696,175.44025,189.87798,148.21063,114.87753,160.63202,169.01054,128.50677,102.93408,113.66822,125.7691,111.804085,16.34355,29.999933,25.718754,20.357729,24.008554,29.243433,24.972948,27.538454,18.733128,17.733223,10.838864,22.995422,11.931088,25.478289,25.326897,11.027176
image_5623,OM5P2U2,115.03743,147.68015,153.68326,122.42884,108.79696,175.44025,189.87798,148.21063,114.87753,160.63202,169.01054,128.50677,102.93408,113.66822,125.7691,111.804085,16.34355,29.999933,25.718754,20.357729,24.008554,29.243433,24.972948,27.538454,18.733128,17.733223,10.838864,22.995422,11.931088,25.478289,25.326897,11.027176
image_5624,OM5P2U2,143.59036,193.20221,178.03403,135.94525,150.27588,231.01932,231.86993,158.04071,130.48483,183.15242,179.7906,145.22482,125.825,127.86107,126.006805,127.29334,28.464333,41.908787,43.325237,10.226263,45.03021,19.031483,13.250445,30.75494,20.060423,21.214678,17.504864,21.829403,10.171035,30.762245,30.84905,11.643224
image_5625,OM5P2U2,112.653915,155.27185,142.41806,106.24042,117.6367,188.79416,190.77176,124.83061,101.07709,146.05019,144.99017,113.8212,97.945175,99.14964,97.91728,98.97397,23.046616,36.1532,37.299175,8.315062,36.59299,18.845655,12.426215,26.583838,15.429439,19.320505,15.817618,19.040146,8.187725,23.761957,24.221687,9.330725
image_5626,OM5P2U2,115.02287,144.4112,138.77924,107.98174,139.13712,178.46817,164.82214,101.955246,120.55907,158.63225,150.73294,107.73006,104.90794,117.90575,106.61807,96.4832,18.97766,24.32626,28.40061,15.426474,25.94475,23.700005,27.674347,22.551685,21.716301,10.373507,16.751677,17.639235,10.370455,23.951174,24.05303,11.376954
image_5627,OM5P2U2,110.53607,138.67682,133.33379,103.54344,133.83,171.64029,158.58531,98.07388,115.90518,152.55914,145.04382,103.74327,100.76588,113.39145,102.5965,92.72252,18.223604,23.256678,27.198517,14.903529,24.980398,22.841896,26.5071,21.701805,20.860823,9.852759,16.09509,16.895206,9.851382,23.03841,23.13928,10.885903
